cloud_top_height,optical_thickness
7.708244364510366,141.69592577270723
3.357721367688802,64.01806412520857
8.14069841159812,152.23714335306593
1.044879666832415,0.0
2.30539729481395,72.20919561997998
3.382395039931831,50.02734345765427
4.282300433145885,80.0584907729003
2.74310257993955,49.40508345175138
3.4618078811535673,76.51485427769994
3.2034255515246763,39.04983141431651
6.652931604104563,126.91995390162889
2.123386091885184,49.779651710158845
0.09897340871972563,0.9517781733289619
3.9913520553299833,76.30383188869499
9.974453047767769,202.23158456674003
0.6088422542051715,27.557036726466848
6.797888209332616,130.02921105031422
6.5614255987887,115.07735048764516
1.14478088939103,16.09920679320193
0.29153801956638087,0.0
5.719390991424081,107.02376254632601
5.626061795206911,106.77078288927751
0.969607002191623,0.0
0.6351515934498024,0.0
1.63723874823092,38.098664912586514
1.7440094937887705,31.514606480434566
0.49613643701959537,0.0
2.1102450965958734,56.93822774839237
1.1359671569753331,1.6812517087760455
3.326572579318097,78.8515621370231
2.4458215052617334,54.72108857345574
3.4245769679940694,50.70006454836514
1.461839512127434,11.157547553025022
1.861291361415318,34.92576340793087
1.2328153211119706,52.12843888579047
0.42571371362028665,20.74567336662358
0.48547408081130405,0.0
3.5075228315567397,82.72688679234255
4.1943424640062865,52.38709838924227
2.7581849703654973,58.81891537662199
3.3628734099268183,66.73378058163608
1.3945332155663648,39.789584490723314
1.9439122473696937,55.54387266916312
2.610348614825791,89.66916947212144
0.8544152537517418,0.0
4.681644841388194,77.72521028692229
3.514517460708417,86.17395539447284
0.549078083217036,25.359971141662484
5.54794314726107,123.33029009764232
2.167512871882198,5.5048224361095635
1.7977067578795096,59.46288428923045
5.69305309738147,110.8207859014805
3.255546636489565,95.57414262971884
4.133075974548987,81.70510109853227
2.7539055158254753,63.06455022983514
3.3620421974601955,81.71608612054615
0.7585330487858075,9.828190245934044
4.886295598634842,64.0635003599518
1.7815254979217068,44.21250577161831
1.3139339208595575,25.647730373297705
8.140702539465197,175.3147550780025
4.69701391077573,91.99807966977357
2.0160982381103585,43.59499964226361
4.398154814178764,93.40128409099496
3.8876713087050896,72.65207188955901
4.744829210389812,74.59022723545598
3.302088301525374,46.61362477710715
0.9181770041431467,29.949215205267556
3.1231502896497805,61.49039634156942
6.048603304199427,102.37091210791529
1.748462142786294,60.21116303629496
8.063116551003434,178.36469514419878
1.2858096846224651,2.827739292700876
3.696394360269098,86.16678115877858
1.4597768330933067,11.256660889200571
4.052007641502503,57.781274084555164
3.347946817026423,57.90792977071051
0.9244871423755971,9.364711834922137
2.836851114973621,40.66443720797818
3.9423857353595553,77.05575910488626
1.1162183833885362,22.534758599610548
5.346932006305453,91.99172198535612
2.370165482138621,45.64424082874852
7.502084720720411,141.8825154671759
2.3141528899153405,20.78973349907407
1.4227130468096687,28.441323301907875
0.8712618607032809,2.4569740527535124
1.7443968046673846,40.282126476799576
1.6542665765543045,22.54588583839633
8.407212511926469,160.1575502378117
0.7986096670260113,4.571399641636562
4.517481712545847,70.5015548091012
1.020245723539396,12.394126162966888
0.5430887789141119,0.0
4.740829258307352,100.91747445438604
3.1694004611280557,38.78001176364295
0.9844194903543926,14.456488813833484
4.065814060717185,98.73014949788619
1.2446215262595606,29.248588036637727
1.3883229232005756,25.562507963281718
1.8752406509619226,14.484258397476069
0.6708063110903006,17.70043415543524
3.916730498348702,78.53600473640039
0.5039783616704724,0.0
0.9132375640741516,33.33344530921553
2.602383947977552,65.16748806205496
0.7391389455190155,31.519208736287226
3.053619436417514,59.71126337119838
3.6563960380376797,95.25776903381106
2.182298786098215,51.2477597352934
6.084068179272702,110.8935167034611
1.8510647296474292,31.65746771145355
2.064505125579797,39.65675227707937
5.291331226288274,98.958635917399
3.995705453909941,105.28008064409883
2.4531879233544145,43.7954410334296
1.325854871322933,21.301092056063496
3.0821944464326876,61.61963338511022
2.3147086480330943,70.31113316209706
4.709214361847993,106.37081826961484
3.165977784668638,65.72549176047077
1.0808248130929743,16.21584020406754
1.7870455928353628,32.009979011875345
9.92365511134836,189.8126031147859
2.4190589639526325,60.82829412296004
1.7054231919945575,26.76374084073717
3.5531003933044474,60.26519119665427
2.815485724097689,55.39359425905292
2.9771092811310225,54.4803515871607
0.632016200803275,0.0
1.661205996017641,24.065945262274585
1.5892180982227866,39.54344957240578
3.395325401032914,49.440115189182194
0.8629319803522018,26.836919594958584
4.3384345710946866,90.34829130251478
3.4196276408872555,91.28992052281893
4.0532762774677025,89.80488718869094
2.25140552303168,34.82910887731945
1.966533729751819,31.311239734640807
5.461261421907391,106.1697656190455
5.227612526305147,93.39328694556451
3.6508801514545257,79.23880091838325
1.542542599724326,30.96796796240896
4.092503520950773,66.19609341350123
4.101144810656846,63.876932532472736
0.5168150359156105,5.437517139473081
3.8780620212409795,64.4725103933756
1.5139131439575735,56.69468416172599
2.3995792778071943,33.420061085660976
0.3126025810171866,29.276831167179544
2.8836763685963502,61.89465755206361
1.9450035968696644,57.46965547443317
2.693397770414243,60.946211220215815
8.522400957066534,187.96243872930037
3.334053387570081,47.47506488555304
3.5831969896838247,47.99917377043515
2.2818384001852334,52.19582024640904
9.007593256922355,163.60165189242127
1.3850545847742186,37.414687645012286
6.811470379104624,142.93996796316898
0.9730091606363429,17.258623790979534
5.65526175328702,124.79709127408123
1.4702980478852063,19.20106744462556
1.67939879641678,48.02175291140986
10.141795302506512,189.95506838250714
0.9578494947892686,37.41948351804001
2.6940588332980333,58.22668307708956
3.807327656519613,37.17360386236546
1.8035072881355563,12.942991008478664
3.2872615714204603,66.97477630772102
2.2780866811946496,69.3716065909854
1.4006201266665321,16.98829751476915
0.7041254390500645,25.018649725644067
0.6938095431403307,27.780919194907085
4.0985164878956635,92.59145604689695
2.2035443490954294,25.205070264464844
